index,true_class,pred_class,confidence,correct,votes
155458,injection,injection,0.6,True,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 1.0}"
155459,poisoned_high_rate,injection,0.375,False,"{'high': 1.0, 'injection': 3.0, 'poisoned': 3.0, 'random': 1.0}"
155460,high_StNum,poisoned,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'poisoned': 4.0, 'random': 2.0}"
155461,injection,grayhole,0.25,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
155462,high_StNum,poisoned,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 1.0}"
155463,high_StNum,high,0.2857142857142857,False,"{'high': 2.0, 'injection': 2.0, 'poisoned': 2.0, 'random': 1.0}"
155464,masquerade_fake_fault,injection,0.42857142857142855,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155465,normal,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
155466,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155467,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155468,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155469,high_StNum,poisoned,0.26666666666666666,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'poisoned': 4.0, 'random': 3.0}"
155470,injection,injection,0.4,True,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0}"
155471,masquerade_fake_fault,injection,0.375,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 2.0}"
155472,injection,injection,0.4,True,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155473,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155474,injection,injection,0.5,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
155475,grayhole,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0}"
155476,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155477,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155478,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155479,masquerade_fake_normal,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155480,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155481,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155482,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155483,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155484,masquerade_fake_normal,injection,0.2857142857142857,False,"{'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155485,masquerade_fake_fault,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 2.0}"
155486,high_StNum,poisoned,0.3,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 1.0}"
155487,injection,injection,0.6,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155488,grayhole,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0}"
155489,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155490,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155491,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155492,grayhole,injection,0.5,False,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 1.0, 'random': 1.0}"
155493,normal,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155494,normal,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155495,grayhole,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155496,normal,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155497,grayhole,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155498,normal,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155499,grayhole,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155500,grayhole,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
155501,normal,injection,1.0,False,{'injection': 2.0}
155502,normal,injection,1.0,False,{'injection': 2.0}
155503,grayhole,injection,1.0,False,{'injection': 2.0}
155504,grayhole,injection,1.0,False,{'injection': 2.0}
155505,normal,injection,1.0,False,{'injection': 2.0}
155506,normal,injection,1.0,False,{'injection': 2.0}
155507,grayhole,injection,1.0,False,{'injection': 2.0}
155508,random_replay,injection,0.5,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
155509,masquerade_fake_fault,injection,0.42857142857142855,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155510,grayhole,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
155511,normal,injection,1.0,False,{'injection': 2.0}
155512,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
155513,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155514,random_replay,grayhole,0.25,False,"{'grayhole': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 2.0}"
155515,masquerade_fake_fault,injection,0.5,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
155516,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
155517,grayhole,injection,1.0,False,{'injection': 2.0}
155518,high_StNum,poisoned,0.26666666666666666,False,"{'grayhole': 1.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 3.0}"
155519,normal,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155520,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155521,high_StNum,high,0.21428571428571427,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 3.0, 'random': 3.0}"
155522,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155523,masquerade_fake_fault,injection,0.5,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
155524,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
155525,grayhole,injection,1.0,False,{'injection': 2.0}
155526,high_StNum,poisoned,0.3,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 3.0, 'random': 2.0}"
155527,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155528,high_StNum,poisoned,0.3333333333333333,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 1.0}"
155529,high_StNum,injection,0.3333333333333333,False,"{'high': 2.0, 'injection': 3.0, 'poisoned': 3.0, 'random': 1.0}"
155530,normal,grayhole,0.2857142857142857,False,"{'grayhole': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
155531,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155532,random_replay,grayhole,0.2857142857142857,False,"{'grayhole': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
155533,masquerade_fake_fault,injection,0.42857142857142855,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155534,grayhole,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
155535,normal,injection,1.0,False,{'injection': 2.0}
155536,high_StNum,poisoned,0.26666666666666666,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
155537,random_replay,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155538,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155539,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155540,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155541,injection,injection,0.6,True,"{'injection': 3.0, 'poisoned': 2.0}"
155542,masquerade_fake_fault,injection,0.42857142857142855,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155543,grayhole,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
155544,normal,injection,1.0,False,{'injection': 2.0}
155545,poisoned_high_rate,injection,0.42857142857142855,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155546,normal,grayhole,0.2857142857142857,False,"{'grayhole': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
155547,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155548,random_replay,grayhole,0.25,False,"{'grayhole': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 2.0}"
155549,masquerade_fake_fault,injection,0.5,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
155550,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
155551,grayhole,injection,1.0,False,{'injection': 2.0}
155552,high_StNum,poisoned,0.2857142857142857,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 3.0}"
155553,normal,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155554,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155555,high_StNum,high,0.2222222222222222,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155556,injection,grayhole,0.3333333333333333,False,"{'grayhole': 2.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
155557,masquerade_fake_fault,injection,0.42857142857142855,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155558,grayhole,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
155559,normal,injection,1.0,False,{'injection': 2.0}
155560,high_StNum,poisoned,0.3076923076923077,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
155561,normal,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155562,high_StNum,high,0.25,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 2.0, 'poisoned': 2.0, 'random': 1.0}"
155563,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155564,normal,injection,0.6,False,"{'grayhole': 1.0, 'injection': 3.0, 'poisoned': 1.0}"
155565,normal,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155566,normal,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155567,normal,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155568,inverse_replay,injection,0.2857142857142857,False,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
155569,inverse_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155570,inverse_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155571,inverse_replay,injection,1.0,False,{'injection': 2.0}
155572,inverse_replay,injection,1.0,False,{'injection': 2.0}
155573,inverse_replay,injection,1.0,False,{'injection': 2.0}
155574,inverse_replay,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
155575,inverse_replay,grayhole,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
155576,random_replay,injection,0.5,False,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155577,inverse_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
155578,inverse_replay,injection,1.0,False,{'injection': 2.0}
155579,normal,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
155580,inverse_replay,injection,1.0,False,{'injection': 2.0}
155581,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0}"
155582,inverse_replay,injection,1.0,False,{'injection': 2.0}
155583,normal,injection,0.6666666666666666,False,"{'grayhole': 1.0, 'injection': 2.0}"
155584,normal,injection,1.0,False,{'injection': 2.0}
155585,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155586,inverse_replay,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155587,injection,injection,0.3333333333333333,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'poisoned': 2.0, 'random': 1.0}"
155588,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'poisoned': 2.0}"
155589,inverse_replay,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155590,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
155591,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
155592,high_StNum,poisoned,0.2857142857142857,False,"{'grayhole': 1.0, 'high': 3.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
155593,masquerade_fake_fault,injection,0.6,False,"{'injection': 3.0, 'poisoned': 2.0}"
155594,inverse_replay,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155595,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
155596,grayhole,injection,1.0,False,{'injection': 2.0}
155597,random_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155598,random_replay,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155599,random_replay,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155600,high_StNum,poisoned,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 3.0, 'injection': 3.0, 'poisoned': 4.0, 'random': 2.0}"
155601,injection,injection,0.5,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
155602,random_replay,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
155603,random_replay,injection,1.0,False,{'injection': 2.0}
155604,random_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155605,random_replay,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
155606,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'random': 1.0}"
155607,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155608,masquerade_fake_fault,injection,0.3333333333333333,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'poisoned': 2.0, 'random': 1.0}"
155609,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
155610,grayhole,injection,1.0,False,{'injection': 2.0}
155611,injection,grayhole,0.2857142857142857,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
155612,high_StNum,poisoned,0.3333333333333333,False,"{'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
155613,injection,injection,0.6666666666666666,True,"{'injection': 2.0, 'masquerade': 1.0}"
155614,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155615,normal,injection,0.4,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
155616,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155617,masquerade_fake_fault,injection,0.3333333333333333,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'poisoned': 2.0, 'random': 1.0}"
155618,masquerade_fake_normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 2.0}"
155619,injection,injection,0.4,True,"{'grayhole': 1.0, 'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
155620,masquerade_fake_normal,injection,0.5,False,"{'injection': 2.0, 'poisoned': 2.0}"
155621,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155622,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155623,normal,injection,1.0,False,{'injection': 2.0}
155624,grayhole,injection,1.0,False,{'injection': 2.0}
155625,masquerade_fake_normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'poisoned': 1.0}"
155626,injection,injection,0.5,True,"{'injection': 2.0, 'poisoned': 1.0, 'random': 1.0}"
155627,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155628,injection,injection,0.42857142857142855,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155629,high_StNum,poisoned,0.4,False,"{'high': 2.0, 'injection': 3.0, 'poisoned': 4.0, 'random': 1.0}"
155630,random_replay,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155631,high_StNum,poisoned,0.3076923076923077,False,"{'grayhole': 1.0, 'high': 2.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 4.0, 'random': 2.0}"
155632,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
155633,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155634,masquerade_fake_fault,injection,0.3333333333333333,False,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'poisoned': 2.0, 'random': 1.0}"
155635,grayhole,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
155636,normal,injection,1.0,False,{'injection': 2.0}
155637,injection,injection,0.6,True,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155638,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155639,normal,injection,0.3333333333333333,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0, 'random': 1.0}"
155640,inverse_replay,injection,0.6,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155641,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155642,masquerade_fake_fault,injection,0.5,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
155643,normal,injection,0.5,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0}"
155644,grayhole,injection,1.0,False,{'injection': 2.0}
155645,random_replay,injection,0.4,False,"{'injection': 2.0, 'poisoned': 1.0, 'random': 2.0}"
155646,injection,injection,0.3,True,"{'grayhole': 2.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155647,random_replay,injection,0.5,False,"{'injection': 2.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155648,random_replay,injection,0.5,False,"{'grayhole': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 1.0}"
155649,normal,injection,0.6666666666666666,False,"{'injection': 2.0, 'masquerade': 1.0}"
155650,injection,injection,0.3333333333333333,True,"{'grayhole': 1.0, 'high': 1.0, 'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0, 'random': 1.0}"
155651,masquerade_fake_fault,injection,0.5,False,"{'injection': 3.0, 'masquerade': 1.0, 'poisoned': 2.0}"
155652,inverse_replay,injection,0.75,False,"{'injection': 3.0, 'poisoned': 1.0}"
155653,grayhole,injection,0.4,False,"{'grayhole': 1.0, 'injection': 2.0, 'masquerade': 1.0, 'random': 1.0}"
